Lat,Lng,HDD30,CDD30
43.45,-88.63333,7603,572
46.45,-90.18333,9405,239
45.35,-90.78333,8956,279
42.583333,-87.833333,6999,549
44.45,-87.51666999999999,7937,362
43.93333,-91.28333,7340,775
42.6,-88.43333,6709,842
43.033333,-88.866667,7282,706
45.33333,-88.5,8790,309
42.83333,-90.78333,7730,543
45.5,-88.7,9474,166
43.2,-90.18333,7923,517
45.9,-89.133333,9467,212
45.56667,-92.46667,8445,457
43.216667,-91.1,6936,823
46.833333,-90.633333,9224,240
43.13333,-89.33333,7493,582
44.116667,-87.666667,7563,425
45.1,-87.633333,7896,496
44.65,-90.133333,8493,425
44.166667,-90.283333,8287,393
43.75,-90.06666700000001,7949,493
45.1,-90.333333,8971,332
46.333333,-90.666667,9510,229
44.866667,-91.93333299999999,7920,560
45.166667,-89.583333,9030,318
43.066666999999995,-88.033333,6886,791
42.95,-87.9,7087,616
45.916667,-89.68333299999999,9550,215
46.1,-91.83333,8662,408
44.583333,-91.666667,7640,626
43.8,-89.31667,7814,514
44.05,-90.1,7568,605
44.566666999999995,-90.616667,8643,370
45.73333,-88.68333,9734,160
44.35,-88.75,8027,481
45.633333,-89.266667,9137,303
43.1,-88.516667,7364,588
44.9,-87.883333,8412,327
44.0,-88.5,7639,591
44.95,-90.56666700000001,9067,319
45.93333,-90.45,9078,297
44.433333000000005,-90.1,7944,437
42.733333,-90.483333,7478,603
43.75,-87.983333,7661,488
43.516667,-89.45,7827,522
43.4,-87.866667,7197,532
46.766667,-91.4,9330,246
43.083333,-91.0,7275,735
43.3,-89.716667,7565,602
45.55,-90.28333,9521,209
42.71667,-87.78333,7032,567
45.833333,-89.533333,9585,204
43.5,-90.0,7334,556
46.133333,-89.883333,9870,199
45.616667,-89.5,9080,288
45.5,-91.733333,8785,432
43.333333,-90.383333,7768,512
45.2,-91.9,9045,356
44.85,-92.616667,8356,506
44.633333,-89.31666700000001,8841,300
45.41667,-92.65,8036,639
45.9,-89.45,9948,190
44.766667,-88.65,8355,408
43.75,-87.716667,7056,559
46.35,-91.8,9408,301
43.916667,-90.783333,7931,541
45.8,-91.9,8452,429
44.966667,-90.95,8924,331
44.483333,-89.56666700000001,8385,427
42.916667,-89.216667,7526,566
44.833333,-87.35,8145,357
46.716667,-92.1,9006,241
44.0,-91.43333299999999,7443,679
44.15,-87.56667,8031,266
43.533333,-90.9,8259,383
45.35,-86.95,8526,208
43.2,-88.716667,7529,606
42.916667,-88.18333299999999,6893,784
44.316666999999995,-89.083333,7919,457
44.916667,-89.616667,8237,464
43.01667,-87.98333000000001,6847,764
43.416667,-88.18333299999999,7371,502
45.433333000000005,-91.416667,8820,339
42.833333,-88.733333,7601,515
45.71667,-89.85,9681,205
45.8,-91.016667,9533,201
43.633333,-89.783333,8037,455
44.383333,-89.783333,8153,485
42.75,-110.91667,9915,74
41.416667,-104.1,6836,441
43.75,-111.03333,9102,145
41.15,-104.65,7495,296
41.03333,-107.65,8169,196
44.383333,-108.05,7743,651
42.63333,-106.38333,8348,291
42.88333,-110.93333,10184,36
42.53333,-110.11667,10669,26
44.13333,-106.73333000000001,8200,336
41.566666999999995,-108.56666000000001,8685,155
43.65,-107.73333000000001,7522,598
43.2,-110.41666000000001,11782,6
42.216667,-111.03333,9493,104
42.71667,-109.68333,10784,31
43.4,-108.16666000000001,7804,730
44.35,-106.68333,7879,499
44.5,-109.18333,7188,199
44.76667,-107.53333,11713,8
43.36667,-109.26666999999999,8394,144
41.05,-104.31667,7012,398
42.91667,-106.33333,7571,428
41.3,-106.13333,9120,28
41.13333,-104.8,7388,273
41.75,-104.81666,7561,273
41.43333,-110.03333,8957,220
44.98333,-109.08333,7992,369
44.6,-106.45,8509,335
44.53333,-109.06667,7243,417
44.38333,-108.93333,7937,377
44.33333,-109.36667,7870,213
44.9,-104.16666,7250,697
43.0,-110.0,10917,19
42.93333,-110.13333,11404,11
43.41667,-110.16667,12809,0
44.18333,-105.91667,8123,471
44.883333,-108.6,8096,469
44.58333,-104.7,8308,409
44.15,-105.11666000000001,8034,484
43.25,-108.83333,8335,240
42.183333000000005,-105.4,8197,133
42.75,-105.41667,7433,436
43.55,-109.61666000000001,9245,49
43.35,-104.93333,7284,605
44.466667,-105.86666000000001,7841,544
41.7,-106.43333,8738,88
44.5,-108.4,7708,486
41.183333000000005,-106.61666000000001,8858,37
41.266667,-110.95,9054,79
42.116667,-109.41666000000001,10347,92
41.98333,-110.06667,10505,148
42.83333,-107.48333000000001,8619,275
44.283333,-105.5,8034,441
42.83333,-105.78333,6835,596
42.66667,-105.81667,8406,166
43.93333,-108.66667,7945,342
41.533333,-109.48333000000001,8183,249
44.5,-108.05,7966,556
44.683333000000005,-108.95,7421,394
44.683333000000005,-104.58333,7899,441
43.483333,-110.76666000000002,9529,50
42.5,-107.83333,8750,188
43.683333000000005,-106.7,7896,439
42.73333,-104.76666999999999,7640,421
42.5,-104.86667,7646,370
41.783333,-110.53333,9767,119
42.28333,-110.25,10026,77
41.65,-104.18333,6461,555
44.566666999999995,-110.4,12223,4
42.81667,-108.73333000000001,7790,445
41.316666999999995,-105.68333,9038,71
41.35,-105.61667,9233,75
44.85,-106.28333,7398,671
44.783333,-108.53333,7932,492
42.766667,-104.43333,7991,309
41.9,-106.2,8338,137
42.95,-110.36667,10959,6
43.383333,-106.35,7537,494
44.26667,-104.95,8360,484
43.66667,-110.71667,10296,49
43.866667,-110.58333,10210,44
41.26667,-110.35,8364,116
42.35,-107.46667,7681,405
43.85,-104.2,7426,631
44.466667,-110.83333,11468,9
42.2,-104.55,7030,514
42.566666999999995,-106.71666,7369,425
43.25,-108.68333,7784,336
41.633333,-104.43333,6944,434
41.183333000000005,-104.06666,7123,463
41.1,-104.05,7398,345
42.866667,-109.85,10634,23
43.01667,-107.0,7925,441
44.76667,-108.75,8122,373
41.8,-107.2,7885,282
44.93333,-105.8,8941,396
43.25,-104.28333,7316,657
43.016667,-108.38333,8365,433
43.583333,-104.9,8123,503
41.6,-109.06667,8670,230
41.816666999999995,-110.96666,9717,82
41.45,-106.8,8107,159
42.133333,-106.88333,8020,322
44.53333,-107.8,8075,413
44.76667,-106.96667,7721,398
44.816666999999995,-106.95,7827,484
42.36667,-106.2,10847,20
44.133333,-110.66666000000001,11565,11
42.466667,-108.8,11547,13
44.4,-104.35,8166,428
44.05,-108.98333000000001,9401,72
41.76667,-105.38333,7754,298
44.06667,-107.41667,6748,654
43.76667,-107.31667,8654,345
43.65,-108.2,6877,667
43.65,-108.21667,7502,462
43.716667,-108.71666,8323,234
42.083333,-104.21666,6908,575
44.91667,-110.41667,10726,23
44.1,-104.61666,7952,529
41.666667,-107.98333000000001,8998,169
44.46667,-109.43333,7882,207
44.68333,-105.33333,7332,528
42.23333,-104.63333,6389,664
42.066666999999995,-104.91666000000001,6321,569
44.016667,-107.95,7928,613
43.96667,-107.96667,7426,733
44.966667,-110.68333,9488,130
41.86667,-104.35,6695,556
51.883333,-176.65,8949,0
60.96666999999999,-149.13333,10130,0
61.233332999999995,-149.86667,10470,3
61.61666999999999,-149.33333000000002,10638,0
55.333332999999996,-131.58333000000002,6855,13
58.316667,-134.1,9200,0
58.4,-134.66666999999998,8217,7
71.3,-156.78333,19674,0
55.38333299999999,-131.46667,7361,14
61.183330000000005,-151.03333,10612,0
61.55,-149.18333,10447,2
60.783333,-161.78333,12769,1
66.9,-151.71667,15357,38
64.15,-145.83333000000002,13302,27
60.816669999999995,-152.3,10224,0
61.01667,-147.51667,9936,0
63.4,-148.9,14225,0
65.56667,-144.81667,15828,16
67.5,-148.5,17280,0
62.82444,-149.91,11674,10
64.31667,-149.15,14190,34
64.05,-145.51667,14112,7
55.2,-162.71667,9611,0
64.86667,-147.83333000000002,13542,45
64.93333,-147.83333000000002,12921,28
60.36666999999999,-149.66666999999998,10115,0
60.48333,-149.96667,10947,0
60.53333000000001,-145.75,8496,0
60.533333,-145.7,9447,0
59.05,-158.46667,11460,0
53.9,-166.53333,8991,0
64.766667,-141.2,14579,19
61.3,-149.43333,10917,0
64.66667,-147.1,13945,48
61.46666999999999,-149.16666999999998,11166,0
58.1922,-136.3438,8199,0
61.25,-149.8,10721,8
64.833333,-147.71667,13980,74
62.53333000000001,-153.61667,13402,4
61.23333,-149.63333,10935,0
64.716667,-156.9,14607,39
64.98333000000001,-147.51667,13807,10
58.45,-135.88333,8559,0
61.1,-149.68333,11548,0
62.11666999999999,-145.53333,14183,0
62.3,-145.46667,13797,0
59.23333,-135.43333,8638,11
59.26667,-135.45,8587,3
59.4503,-136.3615,10657,1
61.98333,-152.08333000000002,11785,0
63.88333000000001,-149.01667,13106,20
59.65,-151.5,9821,0
59.75,-151.65,10745,0
59.71666999999999,-151.31667,10181,0
59.75,-154.81667,10968,0
59.566669999999995,-154.46667,10718,0
58.3,-134.4,8574,0
60.35,-151.28333,11328,0
60.566669999999995,-151.25,11181,0
60.666669999999996,-151.31667,10942,0
55.35,-131.65,7155,11
58.7,-157.03333,11104,0
58.183330000000005,-152.35,9243,0
57.75,-152.5,8862,0
66.866667,-162.63333,15563,12
70.3289,-149.6114,19719,0
62.45,-146.68333,14424,1
61.63333000000001,-149.03333,11027,0
56.38333299999999,-134.65,7733,0
60.5,-148.08333000000002,9616,0
61.566667,-149.26667,10607,0
61.416669999999996,-143.0,13380,0
62.966667,-155.61667,13887,21
63.73333,-148.91666999999998,13830,0
60.466667,-149.38333,10625,0
62.36666999999999,-143.0,14975,0
64.55,-149.08333000000002,14091,25
64.483333,-165.4,13674,2
64.75,-147.33333000000002,13908,32
62.966667,-141.96667,15235,5
57.933330000000005,-152.5,9263,0
61.6,-149.13333,10573,0
63.05,-145.45,14508,0
56.816669999999995,-132.96667,8176,0
62.61666999999999,-141.0,15075,2
56.25,-134.65,7433,0
60.2,-154.3,10698,1
56.95,-158.61667,10241,0
60.05,-148.06667,8952,0
70.25,-148.33333000000002,19574,0
62.1,-152.75,13851,0
57.11666700000001,-170.26667,10852,0
64.45,-146.91666999999998,13854,18
60.11666700000001,-149.45,9007,0
60.2,-149.61667,10672,0
60.3,-149.35,10418,0
52.716667,174.716667,9447,0
57.066669999999995,-135.35,7223,0
57.05,-135.33333000000002,7683,0
59.45556,-135.32388999999998,8643,8
61.95,-151.16666999999998,11740,9
62.7,-143.98333,14197,0
62.03333000000001,-146.66666999999998,15335,0
61.71666999999999,-148.88333,10868,0
61.816669999999995,-147.55,13543,0
62.3,-150.1,11327,5
65.166667,-152.1,14466,33
63.333330000000004,-143.03333,14812,14
61.63333299999999,-145.18333,14007,0
59.433330000000005,-151.41666999999998,9831,0
69.366667,-152.13333,19547,6
63.88333000000001,-160.8,13750,3
64.85,-147.86667,13536,40
61.11666999999999,-146.26667,9733,0
65.616667,-168.05,15713,0
61.566667,-149.43333,10254,1
61.7,-150.0,12113,10
60.783333,-148.68333,8874,1
56.48333,-132.36667,7706,12
59.55,-139.73333,9238,0
21.58333,-158.23333,0,3806
20.76667,-156.25,4104,0
20.8,-156.01667,4,3258
19.433329999999998,-155.26667,1466,109
19.71667,-155.06667,0,3228
21.316670000000002,-158.0,0,3997
21.325833,-157.91333,0,4561
20.9,-156.43333,0,3936
20.9,-156.21667,23,2055
19.53333,-155.93333,33,1718
22.133329999999997,-159.66666999999998,2071,42
21.41667,-157.81667,0,3572
20.96667,-156.68333,0,3776
19.73333,-156.06667,0,4340
21.683329999999998,-157.96667,1,3723
20.76667,-156.33333000000002,685,338
20.7,-156.36667,956,242
19.55,-155.3,3465,0
20.883329999999997,-156.66666999999998,0,4105
20.8,-156.95,16,2261
20.83333,-156.91666999999998,89,1552
21.98333,-159.35,0,3920
20.65,-156.45,0,3868
21.33333,-157.8,5,2739
19.55,-155.58333000000002,7154,0
21.15,-157.1,4,3490
19.066670000000002,-155.58333000000002,7,2619
20.01667,-155.28333,0,2888
21.566670000000002,-158.03333,34,2366
19.26667,-155.88333,58,1777
20.03333,-155.83333000000002,1,3592
21.383329999999997,-158.1,102,1777
19.133329999999997,-155.51667,0,3488
19.1,-155.78333,152,1048
20.25,-155.88333,0,4002
21.58333,-158.11667,8,3028
21.26667,-157.81667,0,4295
21.33333,-157.71667,0,3784
21.633329999999997,-158.05,2,3352
21.95,-159.66666999999998,0,3801
18.183329999999998,-66.8,46,2165
17.96667,-66.21667,0,5053
18.133329999999997,-66.26666999999999,19,2682
18.46667,-66.7,0,4731
18.35,-66.75,0,3370
18.183329999999998,-66.31667,6,2738
18.5,-67.13333,0,5000
18.133329999999997,-66.15,5,2991
18.15,-66.55,624,576
18.366670000000003,-67.15,0,4461
18.33333,-66.36667,0,4314
18.33333,-66.66667,0,4542
18.33333,-65.65,0,5303
17.98333,-66.11667,0,5715
18.26667,-66.0,0,4257
18.133329999999997,-65.83333,0,4952
18.46667,-67.05,0,4229
18.23333,-65.88333,0,4416
18.03333,-67.08333,0,4537
17.96667,-67.05,0,5735
18.433329999999998,-66.45,0,4398
18.15,-66.98333000000001,16,2485
18.21667,-67.13333,0,4812
18.1,-67.93333,0,5352
18.26667,-65.76666999999999,475,562
18.0,-66.61667,0,5346
18.366670000000003,-67.26666999999999,0,5176
18.41667,-66.06667,0,4917
18.25,-65.63333,0,5625
18.433329999999998,-66.0,0,5426
18.35,-67.01666999999999,0,4708
18.33333,-66.0,0,4984
18.26667,-66.7,0,3556
17.7,-64.8,0,5857
17.75,-64.85,0,4777
17.71667,-64.8,0,5142
18.35,-64.75,0,4381
17.75,-64.7,0,5400
18.33333,-64.8,0,5411
18.33333,-64.96667,0,6063
13.566670000000002,144.93333,0,5645
15.183329999999998,120.55,0,5955
7.45,151.83333000000002,0,6015
13.483329999999999,144.8,0,6118
13.55,144.83333000000002,0,5190
16.73333,-169.51667,0,5469
7.33333,134.48333,0,6155
8.73333,167.71667,0,6239
5.33333,163.03333,0,5675
5.5166699999999995,153.81667,0,6130
7.06497,171.27203,0,5905
6.85,158.31667,0,5572
28.21667,-177.38333,77,3099
7.45,134.5,0,5234
-14.333329999999998,-170.71667,0,5814
6.96667,158.21667,0,5811
7.35,149.2,0,6504
7.46667,151.85,0,6184
19.3,166.61667,0,5750
7.38333,143.91666999999998,0,5933
9.51667,138.13333,0,5747
